Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
25/5/16,708.35,67.228,54.162,63.6103,31.7994,45.3141,0,35.7143,18269792220,31192846710,35.224,34.9245,99.62,91.8899,89.4006,62.4434,35.001,152.9533,35.7143,100,88381253966,68775680621,21.723,21.9786,52.12,63.596,46.264,59.8105,21.4448,215.6473,7.1429,100,-1612691645,-4781298391,45.7662,45.7703,31.39,85.275,69.135,64.5026,30.0953,208.3372,71.4286,100,1880728223,-2744778263,24.5441,24.6619,161.25,58.8841,36.8297,50.0596,15.476,159.8025,85.7143,28.5714,-296430378,659253342.9,133.0836,133.4984
26/5/16,714.91,90.0407,71.0981,63.7547,31.9198,113.934,0,28.5714,18318725840,31240637466,35.1788,35.014,100.41,96.2329,92.9364,65.7541,34.9469,132.0237,28.5714,100,88606578602,68932006325,21.8831,22.1493,51.89,85.2962,65.9119,59.8961,20.9099,110.0519,0,92.8571,-1637026868,-4763981206,45.8645,45.9425,31.49,93.4489,84.6044,67.7651,30.9342,145.2797,64.2857,100,1893420523,-2747537459,24.6563,24.8327,159.22,71.1434,54.5307,58.304,17.0119,119.1474,78.5714,21.4286,-299006402,656796375.4,133.1549,134.1164
27/5/16,712.24,88.7087,81.9925,66.7203,32.2252,120.2283,0,21.4286,18273742560,31214301801,35.1806,35.1478,100.35,95.1307,94.4178,64.2585,34.8982,108.1923,21.4286,92.8571,88461213642,69048891619,22.1001,22.2789,52.32,85.155,78.0157,59.7547,21.0552,121.6509,0,85.7143,-1619305430,-4746259768,45.9404,46.0818,31.57,92.9291,90.551,68.9672,31.7457,108.7935,57.1429,100,1906761819,-2744869200,24.7978,24.9886,159.53,75.7502,68.5926,52.6543,18.194,95.5573,71.4286,14.2857,-296848608,657146484.4,133.2795,134.342
30/5/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/5/16,722.79,90.8067,89.852,64.3775,33.3766,146.432,42.8571,100,18346109020,31270524542,35.1916,35.233,99.86,88.324,93.2292,64.8507,34.2286,78.8651,14.2857,85.7143,88291984794,69102445052,22.2659,22.3916,53,89.7742,86.7418,63.0491,22.2894,131.2867,50,100,-1581652349,-4708606687,46.1041,46.2514,31.59,94.161,93.513,66.7058,31.548,81.8627,50,100,1929802037,-2729960824,24.9287,25.1029,159.48,67.4292,71.4409,57.0111,19.9383,89.7719,64.2857,7.1429,-299764254,655980226,133.7649,134.7902
6/1/16,719.44,13.0926,26.9673,30.4954,23.1203,-130.8135,100,64.2857,17529744560,30428619374,33.2167,32.9454,98.46,21.3477,24.214,28.9247,42.3891,-172.932,100,0,88203306318,68199200352,24.1545,24.106,52.85,36.0658,40.2529,42.5285,19.9121,-144.5531,85.7143,64.2857,-1393339613,-4985431295,49.1644,48.977,31.66,17.6065,18.0968,33.1992,17.8679,-163.5368,100,64.2857,1794434704,-2891453451,27.612,27.4338,159.97,15.9855,21.2439,30.2507,24.2018,-178.3016,100,14.2857,-269829237,661491020.9,151.7921,150.9512
6/2/16,728.24,,,,,,,,,,,,97.72,,,,,,,,,,,,52.48,,,,,,,,,,,,31.76,,,,,,,,,,,,159.28,,,,,,,,,,,
6/3/16,725.54,,,,,,,,,,,,97.92,,,,,,,,,,,,51.79,,,,,,,,,,,,31.62,,,,,,,,,,,,155.67,,,,,,,,,,,
6/6/16,726.73,86.7411,85.7287,70.7727,36.2233,103.2849,14.2857,100,18328128540,31310414565,35.7052,35.7759,98.63,32.734,32.1465,54.1049,27.7914,47.0693,0,100,88221714822,69109591424,22.5972,22.473,52.13,39.9071,61.2873,55.2223,20.0209,24.5015,21.4286,71.4286,-1634942976,-4695242266,46.6709,46.7022,31.68,80.4793,87.1416,65.8622,31.7287,69.3239,21.4286,100,1961057760,-2704310267,25.4539,25.4477,157.06,40.7888,51.6791,45.5737,17.653,-43.7371,35.7143,71.4286,-301228278,659664836,134.5062,134.4444
6/7/16,723.74,98.0921,94.1195,62.3453,20.8962,128.8014,57.1429,100,18414045980,31520467820,35.5794,35.7866,99.03,73.7781,79.6276,43.6922,18.7618,35.4447,57.1429,0,88043871742,68931582318,21.7237,21.8152,52.1,83.0207,83.8787,52.417,15.6313,45.956,57.1429,42.8571,-1953004439,-4732967899,45.3017,45.4205,31.88,94.2746,90.3941,63.5675,23.3439,70.3097,57.1429,100,2098723839,-2595594631,26.0441,26.1367,155.17,53.1855,67.4771,39.1666,23.7977,-19.46,57.1429,42.8571,-326779016,644026478.2,123.8685,124.2877
6/8/16,726.64,,,,,,,,,,,,98.94,,,,,,,,,,,,52.04,,,,,,,,,,,,31.89,,,,,,,,,,,,154.64,,,,,,,,,,,
6/9/16,727.65,79.7423,73.1177,62.901,20.3656,189.1801,28.5714,100,18998324120,31689814107,38.3389,38.4301,99.65,72.6585,52.4387,59.1275,25.5989,55.8266,71.4286,0,88595050806,69080973673,24.7736,24.7816,51.62,42.2255,31.7078,56.9203,27.3498,-93.1894,85.7143,57.1429,-1525053101,-4663581899,52.3361,52.2217,31.94,91.3385,93.5619,76.3474,40.0966,158.2568,21.4286,100,2379469854,-2297745922,29.1826,29.2542,153.17,74.0757,78.841,67.4514,44.5692,71.7327,21.4286,78.5714,-285145532,661046010.1,143.0877,143.2561
6/10/16,717.91,76.0421,81.4884,81.0754,46.9223,86.2135,7.1429,100,19421702600,31910300662,41.2213,41.247,98.83,58.1126,45.3215,59.8756,18.6295,121.7514,42.8571,7.1429,89304133714,69372585526,26.1481,26.1245,51.48,52.0802,46.4954,55.9692,11.6252,43.5921,50,64.2857,-1495975015,-4620235747,52.0388,52.021,32.04,69.3083,71.1515,66.7146,27.0141,97.2294,42.8571,92.8571,2420094771,-2284560369,30.6849,30.7207,149.89,89.042,74.3706,58.3367,31.637,127.9521,64.2857,28.5714,-276316132,655818813.5,139.6619,140.2832
13/6/16,715.24,37.8663,51.8705,52.9426,29.1362,-145.8133,0,64.2857,18225794580,31294402621,36.116,35.9719,97.34,29.1157,38.8222,56.3636,27.7336,-95.8786,0,64.2857,88055431794,68918519207,22.6687,22.6174,50.14,21.9824,25.2423,28.0653,19.445,-248.0231,100,35.7143,-1806315843,-4712529080,46.6547,46.2483,32.17,72.6911,77.5745,71.1455,35.6696,166.8853,0,100,2063159647,-2693940868,25.7758,25.7141,148.63,5.7668,10.0951,30.6726,23.4095,-144.8309,100,35.7143,-316578060,649171564.5,132.8062,131.6745
14/6/16,719.3,29.2113,40.3112,51.1363,26.4684,-104.3408,0,57.1429,18275933020,31326858964,36.116,35.9073,97.46,19.9037,30.0019,45.6573,25.7334,-93.9963,42.8571,57.1429,88183159570,68895935455,22.6162,22.5733,49.83,26.0815,24.3675,33.0106,21.975,-166.6667,92.8571,28.5714,-1848892949,-4713332421,46.4424,46.0016,32.14,62.8402,71.4101,69.492,34.9761,84.7718,0,92.8571,2044405370,-2683521825,25.8165,25.7704,146.19,3.6455,6.3492,29.3724,26.5953,-146.3792,100,28.5714,-321647556,646186194.7,131.7673,130.7189
15/6/16,714.26,27.8997,31.6591,59.8886,24.106,-93.9357,0,50,18221744080,31283355034,36.1215,35.9423,97.14,14.085,21.0348,49.5438,23.9331,-76.7482,35.7143,50,88065378662,68796931214,22.5886,22.5581,49.69,24.4264,24.1634,32.0913,24.1859,-114.5476,85.7143,21.4286,-1882650588,-4747090060,46.2031,45.7801,31.61,40.3404,58.6239,73.5847,32.8798,-21.5686,0,85.7143,2020622098,-2705885201,25.8677,25.8519,146.16,5.0436,4.8187,27.6055,29.4625,-110.9908,92.8571,21.4286,-324627828,643759401.8,130.8513,129.7727
16/6/16,717.51,41.3619,32.8243,49.7091,23.5577,-110.7206,100,42.8571,18283703300,31340533149,36.0769,35.8805,97.55,26.3773,20.122,40.6852,22.1094,-105.4226,100,42.8571,88190685922,68892403412,22.5622,22.4883,50.39,29.4443,26.6507,30.0751,24.9997,-70.7622,78.5714,14.2857,-1851461983,-4721082287,45.9224,45.5564,31.69,32.1879,45.1228,48.9566,30.3603,-128.8241,100,78.5714,2039169951,-2692733087,25.8579,25.7989,146.63,17.6037,8.7643,24.2963,32.6973,-105.5677,100,14.2857,-321131994,646527779,129.56,128.6635
17/6/16,706.39,36.7819,35.3479,54.9584,24.2839,-146.9404,100,35.7143,18165747540,31312005468,36.0341,35.8858,95.33,19.3345,19.9323,42.1123,21.4108,-159.1292,100,35.7143,87946653046,68659216441,22.5353,22.4384,50.13,43.4015,32.424,43.5616,25.7321,-56.6079,71.4286,7.1429,-1897172499,-4720332934,45.7452,45.5189,31.76,27.0347,33.1877,54.9541,27.852,-87.2494,92.8571,71.4286,2066217811,-2673640480,25.8571,25.7984,145.64,24.4208,15.6894,31.2105,34.3405,-77.33,92.8571,7.1429,-325428526,642789641,128.7728,128.0088
20/6/16,714.01,52.1038,43.4159,50.486,23.9168,-43.208,92.8571,28.5714,18239290780,31283288583,35.9691,35.8475,95.1,15.9995,20.5704,38.3713,21.1003,-136.3658,100,28.5714,87809005442,68534082256,22.4896,22.3716,50.07,50.5659,41.1372,46.5232,25.0249,-35.0875,64.2857,0,-1932780445,-4752380085,45.6237,45.5258,32.17,52.2584,37.1603,60.9336,27.499,119.4009,85.7143,64.2857,2088179390,-2679258558,25.8921,25.8483,147.75,41.9253,27.9833,38.3839,33.769,-27.8402,85.7143,0,-322089592,639839487,128.1117,127.7631
