Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2015-10-27,611.01,80.2281,64.1003,71.8326,31.6352,124.2421,7.1429,85.7143,17820802500.0,30315850364.8608,28.8114,29.0165
2015-10-28,617.1,89.1502,78.2714,72.8232,34.459,101.7824,0.0,78.5714,17899326500.0,30391733195.3912,29.1162,29.3071
2015-10-29,626.55,93.5234,87.6339,74.2894,37.4586,99.8959,0.0,100.0,17977247020.0,30456955556.5764,29.4659,29.5940
2015-10-30,625.9,93.0603,91.9113,76.4609,40.292,92.1466,14.2857,100.0,17899759760.0,30397130833.7823,29.7696,29.9043
2015-02-11,628.35,67.783,72.3012,78.0381,46.3817,70.0612,35.7143,71.4286,16333413380.0,30753219405.2099,17.8703,17.8335
2015-03-11,625.31,9.059,21.957,43.6488,37.9639,-170.2546,100.0,35.7143,16135071360.0,30745269066.6322,19.0809,18.9439
2015-04-11,640.95,,,,,,,,,,,
2015-05-11,655.65,82.8487,64.9576,70.2304,34.5695,114.2918,14.2857,21.4286,16565726740.0,30581697551.8688,21.3634,21.2116
2015-06-11,659.37,56.3279,36.8324,58.0522,16.9389,111.7569,85.7143,100.0,16599313680.0,30500728378.8313,21.4675,21.4346
2015-09-11,655.49,79.3258,72.7017,54.543,22.4926,121.2791,7.1429,85.7143,17127746320.0,29824518027.3594,25.5962,25.6453
2015-10-11,659.68,,,,,,,,,,,
2015-11-11,673.25,89.1831,89.8919,79.1313,54.0535,121.9651,0.0,100.0,18260840340.0,30730799166.5042,32.0157,31.9914
2015-12-11,665.6,20.7435,37.2519,42.9587,18.2794,-259.9916,100.0,50.0,17798685860.0,30583449831.0866,33.5439,33.3575
2015-11-13,642.35,53.6686,75.2022,72.7068,52.3185,-0.0267,0.0,85.7143,18049925260.0,30558517091.5788,32.4800,32.4540
2015-11-16,647.81,38.9335,58.4523,56.4873,47.1344,-73.098,0.0,78.5714,18198643940.0,30683827343.9686,32.5490,32.3798
2015-11-17,643.3,30.6824,41.0948,60.6746,42.8245,-61.0709,0.0,71.4286,18112307080.0,30629910855.8870,32.6546,32.4076
2015-11-18,663.54,54.672,41.4293,58.0343,40.1366,28.0408,0.0,64.2857,18201702460.0,30706362982.5969,32.7483,32.3927
2015-11-19,661.27,64.5158,49.9567,65.4838,38.4441,70.4156,7.1429,57.1429,18107597720.0,30643083316.1611,32.8378,32.5484
2015-11-20,668.45,81.8934,67.0271,66.5374,36.7124,63.1931,0.0,50.0,18185520420.0,30715213532.2673,32.9025,32.7027
2015-11-23,678.99,86.437,77.6154,67.8532,36.3725,120.0505,0.0,100.0,18273221560.0,30756614349.7533,32.9667,32.8613
2015-11-24,671.15,83.4356,83.922,68.862,34.9727,57.3012,57.1429,92.8571,18182353220.0,30789551203.0695,33.0824,33.0151
2015-11-25,675.34,76.5144,82.129,69.2117,34.0763,91.4872,50.0,85.7143,18236311000.0,30787892926.1428,33.1411,33.1487
2015-11-26,,,,,,,,,,,,
2015-11-27,673.26,66.9516,75.6339,71.6017,33.3948,82.6288,42.8571,78.5714,18196974980.0,30758822324.1856,33.1801,33.3108
2015-11-30,664.8,49.8064,64.4241,66.7386,31.5276,42.7048,35.7143,71.4286,18083111540.0,30647687786.2826,33.2418,33.3988
2015-01-12,679.06,26.6397,27.5117,38.424,28.8602,-114.7799,100.0,57.1429,15142551960.0,30082893171.2103,15.2400,15.1376
2015-02-12,676.01,77.1864,72.3255,79.5152,47.6167,85.5133,28.5714,64.2857,16389234380.0,30781129905.2099,18.2222,18.0011
2015-03-12,666.25,13.5627,11.9146,41.3204,35.3049,-87.345,92.8571,28.5714,16191271380.0,30783721711.8954,19.0046,18.8525
2015-04-12,672.64,,,,,,,,,,,
2015-07-12,669.83,,,,,,,,,,,
2015-08-12,677.33,34.8693,26.4604,55.0742,46.891,-115.5577,0.0,7.1429,17257506540.0,30030864354.2023,26.5853,26.3484
2015-09-12,664.79,,,,,,,,,,,
2015-10-12,662.32,72.1947,69.4328,57.8471,17.5462,95.0498,35.7143,71.4286,17302219140.0,30249568520.8579,26.3543,26.6432
2015-11-12,640.15,82.755,87.1892,81.4725,55.5299,94.0105,0.0,92.8571,18175146780.0,30665816134.1400,32.2922,32.2930
2015-12-14,657.91,26.4176,30.2752,38.5831,20.1658,-134.6976,100.0,42.8571,17885911320.0,30665624706.8704,33.3732,33.1266
2015-12-15,658.64,35.1268,27.4293,51.94,19.3237,-20.9063,92.8571,35.7143,17980979620.0,30587890414.9270,33.3296,33.1493
2015-12-16,675.77,66.771,42.7718,51.1594,17.613,66.7987,85.7143,28.5714,18060269020.0,30653283281.1499,33.2424,33.1545
2015-12-17,670.65,74.8656,58.9211,58.8453,16.4169,94.844,78.5714,21.4286,17986636120.0,30579650381.1499,33.2452,33.3083
2015-12-18,664.14,77.4272,73.0213,52.5068,15.2423,38.0804,71.4286,14.2857,17849810040.0,30443039605.7605,33.2584,33.3308
2015-12-21,664.51,54.8352,69.0427,52.4239,14.9448,4.9337,64.2857,7.1429,17914828040.0,30444165715.1497,33.2272,33.3480
2015-12-22,663.15,35.8332,56.0319,51.4194,14.6771,6.1042,57.1429,0.0,17861472140.0,30435783694.0230,33.2457,33.3468
2015-12-23,663.7,24.5674,38.412,51.204,14.8519,-3.9947,50.0,0.0,17915930580.0,30458584443.5083,33.1882,33.3428
2015-12-24,662.79,25.2377,28.5461,49.0257,15.0093,1.2268,42.8571,64.2857,17894071180.0,30460191752.3318,33.1770,33.3109
2015-12-25,,,,,,,,,,,,
2015-12-28,675.2,52.073,33.9594,50.6619,14.1248,91.3746,35.7143,57.1429,17969742280.0,30531322586.3318,33.2487,33.3050
2015-12-29,693.97,74.2286,50.5131,58.8999,16.0912,221.8678,28.5714,100.0,18084442200.0,30615478235.5064,33.4298,33.4130
2015-12-30,689.07,91.2309,72.5108,65.9705,17.861,157.8786,21.4286,92.8571,18014062140.0,30586716225.2486,33.5641,33.6278
2015-12-31,675.89,72.6481,79.3692,61.0929,17.3939,54.6935,14.2857,85.7143,17939070940.0,30511725025.2486,33.6767,33.7507
2016-01-01,,,,,,,,,,,,
2016-04-01,636.99,82.0824,86.7928,61.0733,19.7681,80.2532,42.8571,85.7143,17556290320.0,31047215188.5886,28.6705,29.0202
2016-05-01,633.79,,,,,,,,,,,
2016-06-01,632.65,79.8274,86.4476,68.342,34.6459,122.611,35.7143,100.0,18280846880.0,31224658214.7753,35.2466,35.3807
2016-07-01,607.94,89.4225,75.2846,56.0827,22.6859,106.3298,71.4286,100.0,18286652380.0,31394847942.0419,35.4829,35.5726
2016-08-01,607.05,89.141,66.2358,64.4446,19.7987,180.3005,28.5714,100.0,18642532180.0,31570691007.0928,37.3494,37.4534
2016-11-01,617.74,14.3553,19.3246,41.9022,26.9874,-98.5009,85.7143,64.2857,18854894760.0,31535668774.9219,40.6702,40.5021
2016-12-01,617.89,5.4243,12.0254,40.7272,25.2391,-135.92,14.2857,57.1429,18405985600.0,31452766512.5057,38.4606,38.3203
2016-01-13,581.81,30.5798,25.3599,35.2863,34.9547,-112.781,100.0,28.5714,17317196200.0,30148720432.2083,32.0160,31.7202
2016-01-14,593.0,31.0959,30.5621,23.5973,37.8226,-118.5772,100.0,21.4286,17461955760.0,30210747466.4128,31.4578,31.2279
2016-01-15,570.18,18.1527,26.6095,22.0008,40.5653,-160.0795,100.0,14.2857,17306265300.0,30133708087.6551,30.8886,30.7523
2016-01-18,,,,,,,,,,,,
2016-01-19,574.48,21.4572,23.5686,25.3965,43.0337,-111.3731,92.8571,7.1429,17402408600.0,30125545494.0938,30.4926,30.4072
2016-01-20,571.77,18.844,19.4846,22.5353,45.9068,-113.524,100.0,0.0,17243080480.0,30216801222.5620,30.0801,30.0092
2016-01-21,575.02,33.015,24.4387,28.9746,46.7626,-61.3215,92.8571,0.0,17342124820.0,30183177136.2774,29.8380,29.7673
2016-01-22,596.38,58.9631,36.9407,38.3334,45.8539,10.9602,85.7143,0.0,17444527700.0,30237939154.4018,29.6726,29.7072
2016-01-25,596.53,74.6679,55.5487,43.3986,43.901,48.5461,78.5714,0.0,17532449280.0,30174867719.6816,29.5643,29.7422
2016-01-26,601.25,87.2089,73.6133,46.2889,42.4645,54.699,71.4286,0.0,17607762380.0,30215511191.4946,29.5191,29.8204
2016-01-27,583.35,68.7394,76.8721,45.5971,42.0068,20.3118,64.2857,0.0,17504705320.0,30150728878.6868,29.4028,29.8711
2016-01-28,635.35,73.7224,76.5569,49.2777,37.9114,188.8647,57.1429,100.0,17785008740.0,30393529347.8994,29.3403,29.9707
2016-01-29,587.0,52.6562,65.0393,34.4898,36.0317,-23.5668,50.0,92.8571,17491457740.0,30533923304.4211,29.2989,29.7213
2016-01-02,574.81,,,,,,,,,,,
2016-02-02,552.1,11.4434,35.5303,35.2286,34.0563,-131.8036,35.7143,78.5714,17238114380.0,30403775101.5417,29.2930,29.3782
2016-03-02,531.07,82.8873,78.7652,64.0459,20.6199,164.5366,7.1429,100.0,17676389160.0,30636231607.8659,27.5654,27.6564
2016-04-02,536.26,,,,,,,,,,,
2016-05-02,502.13,64.3491,38.5399,72.0972,29.9356,197.9119,0.0,100.0,17832094420.0,31108336996.2273,31.6133,31.6792
2016-08-02,488.1,81.3294,78.5878,66.6754,22.0763,101.9618,21.4286,92.8571,18570466580.0,31562844064.4144,37.5059,37.5875
2016-09-02,482.07,70.9548,70.5868,63.0196,17.6913,107.7665,35.7143,100.0,18923928360.0,31620130851.1687,38.2562,38.3696
2016-10-02,490.48,,,,,,,,,,,
2016-11-02,503.82,14.5058,15.4164,36.1866,28.1469,-117.86,100.0,57.1429,18754364680.0,31454201474.2427,40.4878,40.2647
2016-12-02,507.08,7.1481,5.7155,37.301,26.3478,-133.1093,7.1429,50.0,18334759460.0,31425519431.4948,38.4310,38.1112
2016-02-15,,,,,,,,,,,,
2016-02-16,521.1,74.8394,52.2235,40.2294,39.7647,22.6735,71.4286,14.2857,17122611760.0,30310038838.3350,25.7769,25.9799
